-2140424936,-2140061252
-2140181563,-2139796577
-2140349852,-2140071376
-2140463778,-2139461034
14021281,14021320
-2140575104,-2140041004
14021346,14021367
-2141007487,-2139685213
-2140764114,-2139420538
14021348,14021369
-2141061850,-2139521778
14021285,14021324
-2140406815,-2139766205
-2140166042,-2139359794
14021289,14021328
-2140220405,-2139196359
14021348,14021376
-2140238526,-2139491406
-2140800356,-2140010632
-2140689030,-2139430662
-2141100692,-2139970136
-2140481899,-2139756081
-2140896161,-2139105243
-2141136934,-2139511654
-2140745993,-2139125491
-2140782235,-2139715585
-2140184163,-2139654841
-2140989366,-2139390166
14021334,14021340
-2140538862,-2139450910
-2140256647,-2139786453
-2140388694,-2139471158
-2140968645,-2139236855
-2140502620,-2139909392
-2140409415,-2139624469
-2140893561,-2139246979
-2140818477,-2139257103
-2140986766,-2139531902
-2140875440,-2140000508
-2140652788,-2139889144
-2140670909,-2139135615
-2140950524,-2139990384
14021288,14021327
-2140707151,-2139725709
-2140595825,-2139145739
14021287,14021326
-2141157655,-2139664965
-2140727872,-2139879020
-2141043729,-2139226731
14021284,14021323
-2140445657,-2139165987
-2140821077,-2139115367
-2140914282,-2139400290
-2141118813,-2139216607
-2140334331,-2139634593
-2140613946,-2139440786
-2140277368,-2139939764
-2140202284,-2139949888
-2141025608,-2139980260
-2140520741,-2139155863
-2140911682,-2139542026
-2140313610,-2139481282
-2140331731,-2139776329
14021345,14021366
-2141175776,-2139960012
-2140932403,-2139695337
-2141064450,-2139380042
14021292,14021331
-2140668309,-2139277351
-2140632067,-2139735833
14021283,14021322
14021291,14021330
-2141155055,-2139806701
-2140352452,-2139929640
-2140500020,-2140051128
-2140857319,-2139705461
-2141082571,-2139675089
-2140971245,-2139095119
-2140259247,-2139644717
-2141155055,-2139806701
-2141139534,-2139369918
-2140163442,-2139501530
-2140145321,-2139206483
-2140743393,-2139267227
-2140370573,-2139176111
-2141157655,-2139664965
14021290,14021329
-2140839198,-2139410414
-2140427536,-2139919516
14021347,14021375
-2140725272,-2140020756
-2141175776,-2139960012
14021281,14021320
-2140650188,-2140030880
-2140577704,-2139899268
14021347,14021368
14021282,14021321
14021286,14021325
-2140556983,-2139745957
-2140295489,-2139186235
