-2139678469,-2138951997
-2140018369,-2138415033
-2139239156,-2138555612
-2139427433,-2138126305
-2139955610,-2138208610
-2139168619,-2138184579
-2139759555,-2138473307
19546139,19546152
-2139471865,-2139017841
-2139911178,-2138365650
-2140010591,-2138250423
-2139552951,-2138539151
-2139615710,-2138745574
-2139213051,-2139076115
-2139364674,-2138968458
19546055,19546081
-2140099455,-2138984919
-2139634037,-2138060461
19546138,19546146
-2140036696,-2138778496
19546139,19546147
-2139283588,-2138398572
-2139158070,-2139034302
-2139338569,-2138440385
-2139571278,-2138902614
19546054,19546080
-2139401328,-2138646808
-2139822314,-2138679730
-2139490192,-2138332728
-2139885073,-2138886153
-2139346347,-2138604995
-2139722901,-2138794957
-2139696796,-2138266884
-2139830092,-2138844340
-2140028918,-2138613886
-2140117782,-2138299806
-2139803987,-2138316267
-2139150292,-2138869692
-2139966159,-2138407463
19546112,19546122
19546062,19546088
-2139929505,-2138729113
-2139741228,-2138109844
-2140055023,-2138093383
-2139704574,-2138431494
-2140136109,-2138663269
19546058,19546084
19546060,19546086
-2139660142,-2138588534
-2139176397,-2138349189
-2139715123,-2138630347
-2139131965,-2138506229
-2140073350,-2138456846
-2139777882,-2138836770
-2139589605,-2138217501
-2139973937,-2138572073
-2140099455,-2138984919
-2139903400,-2138201040
19546138,19546150
-2139866746,-2138522690
19546061,19546087
-2140117782,-2138299806
-2140136109,-2138663269
-2139508519,-2138696191
-2140081128,-2138621456
19546064,19546090
-2139992264,-2138935536
-2139848419,-2138159227
-2139257483,-2138919075
-2139320242,-2138076922
-2139767333,-2138637917
-2139445760,-2138489768
-2139464087,-2138853231
19546110,19546120
-2139534624,-2138175688
19546057,19546083
-2139105860,-2139026732
-2139095311,-2138827879
-2139194724,-2138712652
-2139301915,-2138762035
19546109,19546119
-2139113638,-2138142766
19546054,19546080
-2139947832,-2139092576
-2139652364,-2138423924
19546056,19546082
-2139840641,-2139043193
-2139275810,-2138233962
-2139526846,-2139059654
-2139785660,-2139001380
-2139892851,-2139050763
-2139597383,-2138382111
-2139220829,-2138192149
19546111,19546121
19546065,19546091
-2140091677,-2138820309
-2139409106,-2138811418
19546063,19546089
19546059,19546085
-2139383001,-2138283345
