-2143470262,-2142684920
-2143903413,-2142302447
-2143895568,-2142372642
-2144212433,-2143181035
-2143721139,-2142586077
-2143475492,-2142288598
-2143465032,-2143081242
-2143338286,-2142967600
-2143340901,-2142245151
-2143409504,-2142429938
-2143776667,-2143237381
-2143589163,-2142868757
-2144215048,-2142458586
-2143713294,-2142656272
-2143784512,-2143167186
-2143406889,-2143152387
-2143771437,-2142585127
-2143525790,-2142287648
-2144141215,-2142670121
-2143840040,-2142769914
-2143412119,-2142756065
-2143774052,-2142911254
-2144022314,-2142486284
-2143961556,-2143279878
-2143401659,-2142500133
-2143715909,-2142982399
-2144149060,-2142599926
-2143781897,-2142841059
-2144328719,-2143038745
-2143832195,-2142840109
-2144080457,-2142415139
-2144267961,-2142783763
-2144336564,-2142968550
-2144204588,-2143251230
-2144151675,-2142926053
-2143351361,-2142501083
-2144154290,-2143252180
-2143779282,-2142514932
-2144209818,-2142854908
-2144328719,-2143038745
-2143586548,-2142542630
-2143531020,-2142939902
-2143533635,-2143266029
-2144027544,-2143138538
-2143404274,-2142826260
-2144275806,-2142713568
-2143898183,-2142698769
-2143837425,-2142443787
-2144085687,-2143067393
-2144019699,-2143208733
-2143842655,-2143096041
-2143594393,-2142472435
-2143964171,-2142557429
-2144030159,-2142416089
-2144088302,-2142344944
-2144207203,-2142528781
-2143649921,-2143123739
-2144333949,-2142642423
-2143647306,-2142797612
-2143958941,-2142953751
-2144024929,-2142812411
-2143660381,-2142331095
-2143969401,-2143209683
-2143597008,-2142798562
-2144146445,-2142273799
-2143290603,-2142246101
-2144083072,-2142741266
-2144270576,-2143109890
-2144265346,-2142457636
-2143956326,-2142627624
-2144143830,-2142996248
-2143343516,-2142571278
-2144333949,-2142642423
-2144331334,-2142316296
-2144273191,-2142387441
-2144201973,-2142925103
-2143900798,-2143024896
-2143528405,-2142613775
-2143472877,-2143011047
-2143523175,-2143010097
-2143906028,-2142628574
-2144336564,-2142968550
-2143652536,-2142401290
-2143718524,-2142259950
-2143462417,-2142755115
-2143346131,-2142897405
-2144331334,-2142316296
-2144090917,-2142671071
-2143710679,-2142330145
-2144326104,-2142712618
-2143348746,-2143223532
-2143591778,-2143194884
-2143845270,-2142373592
-2143834810,-2143166236
-2143966786,-2142883556
-2143655151,-2142727417
-2143467647,-2142358793
-2144017084,-2142882606
-2143536250,-2142543580
-2143657766,-2143053544
