19840010,19840023
-2146487496,-2146298999
-2146524124,-2145814139
-2147182572,-2145426251
-2146639970,-2146192969
-2147450892,-2145699051
-2146719188,-2146008083
-2146563733,-2145721696
-2147456854,-2145435309
19840014,19840027
-2147103354,-2145611137
-2147225162,-2145726225
-2147063745,-2145703580
-2147185553,-2145818668
-2146984527,-2145888466
-2146636989,-2145800552
-2147027117,-2146188440
-2147450892,-2145699051
-2146947899,-2146373326
-2146447887,-2146391442
-2146950880,-2145717167
-2147453873,-2146091468
19840050,19840052
-2146832053,-2145994496
-2147222181,-2146382384
19840058,19840063
-2146752835,-2146179382
-2147453873,-2146091468
-2146557771,-2145985438
-2146716207,-2145615666
-2147380617,-2146012612
-2147030098,-2145532281
-2147258809,-2145897524
-2146795425,-2145430780
-2147066726,-2146095997
-2146987508,-2146280883
-2146673617,-2146364268
19840019,19840032
-2146871662,-2145902053
-2146835034,-2146386913
19840020,19840033
19840057,19840062
-2146713226,-2146271825
-2147341008,-2146105055
-2147264771,-2145633782
-2147139982,-2146174853
-2146792444,-2146086939
-2146603342,-2145629253
-2147414264,-2146183911
-2146679579,-2146100526
-2146874643,-2146294470
-2147298418,-2145805081
19840060,19840065
19840010,19840023
-2146798406,-2145823197
-2146911271,-2145809610
19840012,19840025
-2146755816,-2145523223
-2146600361,-2146285412
-2146676598,-2145708109
-2147142963,-2145518694
-2146908290,-2145417193
19840059,19840064
-2146521143,-2145421722
-2146441925,-2145606608
-2146560752,-2146377855
-2147338027,-2145712638
-2147106335,-2146003554
-2147024136,-2145796023
-2147417245,-2145527752
19840015,19840028
-2147295437,-2145412664
-2146953861,-2146109584
-2146914252,-2146202027
-2147261790,-2146289941
-2146642951,-2145536810
-2146484515,-2145906582
-2147109316,-2146395971
-2147374655,-2146276354
19840011,19840024
-2147179591,-2146082410
19840018,19840031
-2147219200,-2145989967
-2146868681,-2145509636
19840017,19840030
-2147456854,-2145435309
-2147069707,-2145439838
-2146481534,-2145514165
-2147377636,-2145620195
-2146444906,-2145999025
-2147145944,-2145911111
19840013,19840026
-2146758797,-2145915640
19840016,19840029
-2146597380,-2145892995
-2146829072,-2145602079
-2147301399,-2146197498
19840021,19840034
-2146990489,-2145624724
-2147335046,-2146368797
