19484802,19484867
-2138214343,-2137610119
-2138883694,-2137112740
-2138308378,-2137012424
-2138785957,-2137180657
-2138597270,-2137588700
-2138689454,-2137774692
-2138310229,-2137277313
19484944,19484994
-2138403647,-2137989423
19484801,19484866
-2138977112,-2137824850
19484948,19484998
-2138215577,-2137087661
-2138120308,-2137159238
-2138977729,-2137563621
-2138117840,-2137155578
-2138786574,-2137968004
19484944,19485035
-2138404264,-2137728194
-2138499533,-2137656617
-2138213726,-2137871348
19484946,19484996
-2138692539,-2137517123
-2138975878,-2137298732
19484801,19484866
-2138594185,-2137846269
19485051,19485055
-2138404881,-2137466965
-2139072381,-2137753273
-2139072998,-2137492044
-2138406115,-2137993083
-2139071764,-2138014502
-2138596653,-2137849929
19484805,19484870
-2138118457,-2137942925
-2138597887,-2137327471
19484945,19484995
-2138502618,-2137399048
-2139073615,-2137230815
-2138881843,-2137896427
-2138976495,-2137037503
-2138498916,-2137917846
-2139074232,-2138018162
-2138690688,-2137252234
19484812,19484877
-2138879992,-2137631538
-2139074232,-2138018162
-2138121542,-2137685356
-2138213109,-2137084001
-2138691305,-2138039581
-2138309612,-2137538542
-2138788425,-2137184317
-2138595419,-2137323811
-2139071147,-2137227155
-2138785340,-2137441886
-2138308995,-2137799771
19484804,19484869
-2138787808,-2137445546
-2138119691,-2137420467
-2138784723,-2137703115
-2138216811,-2137613779
19484808,19484873
-2138119074,-2137681696
-2138978963,-2137041163
-2139073615,-2137230815
-2138500767,-2137134159
-2138501384,-2137921506
19484803,19484868
-2138881226,-2137109080
-2138312080,-2137542202
-2138214960,-2137348890
-2138405498,-2137205736
19484946,19485044
19484809,19484874
-2138406732,-2137731854
-2138693156,-2137255894
-2138880609,-2137370309
-2138311463,-2137803431
-2138500150,-2137395388
-2139072998,-2137492044
-2138310846,-2137016084
-2138594802,-2137585040
-2138691922,-2137778352
-2138216194,-2137875008
-2138120925,-2137946585
-2138690071,-2137513463
19484807,19484872
19484806,19484871
-2138407349,-2137470625
-2138978346,-2137302392
19484811,19484876
-2138882460,-2137635198
19484947,19484997
-2138596036,-2137062582
19484945,19485040
19484810,19484875
-2138883077,-2137373969
-2138787191,-2137706775
-2138502001,-2137660277
