-2146523700,-2145972017,-2145279905,-2144001958
-2147250441,-2146426690,-2145216924,-2144317087
-2147177819,-2145730540,-2144587114,-2144322649
-2147409617,-2145563754,-2145035348,-2143476743
-2147423549,-2145405670,-2144642728,-2143696099
-2147091265,-2146241050,-2144349924,-2144108855
-2147340478,-2146138803,-2144831671,-2143799288
-2146530666,-2146417263,-2145083595,-2143587348
-2146769430,-2145647147,-2145335519,-2143375408
-2147423549,-2145405670,-2144642728,-2143696099
-2146939055,-2145452080,-2145383766,-2143486013
-2146772913,-2145869770,-2144713076,-2143692391
-2146928606,-2145832787,-2145153943,-2143583640
-2147267856,-2145442653,-2145250437,-2143804850
-2147430515,-2145850916,-2144446418,-2144330065
-2147420066,-2146231623,-2145265171,-2143379116
-2146617220,-2145906753,-2145320785,-2143801142
-2146610254,-2145461507,-2144468519,-2144215752
-2146458044,-2145721113,-2144453785,-2143592910
-2147333512,-2145693557,-2145027981,-2144213898
-2146842052,-2146343297,-2144916753,-2143369846
-2146703774,-2145396243,-2144509399,-2144014936
-2147105197,-2146082966,-2145005880,-2144328211
-2147253924,-2145600737,-2144594481,-2143585494
-2146534149,-2145591310,-2144461152,-2143904331
-2147098231,-2145637720,-2145202190,-2143694245
-2146444112,-2145879197,-2144846405,-2143373554
-2146689842,-2145554327,-2144902019,-2143795580
-2146693325,-2145776950,-2145328152,-2144112563
-2147326546,-2146296887,-2145224291,-2143579932
-2147343961,-2146361426,-2145257804,-2144116271
-2147427032,-2145628293,-2145068861,-2144013082
-2146461527,-2145943736,-2144879918,-2143909893
-2147170853,-2146333870,-2144783424,-2143688683
-2146776396,-2146092393,-2145139209,-2144009374
-2146527183,-2146194640,-2144657462,-2144318941
-2147416583,-2146009000,-2144839038,-2144110709
-2146779879,-2146315016,-2144516766,-2144326357
-2147018643,-2145544900,-2144768690,-2144114417
-2147101714,-2145860343,-2144579747,-2144011228
-2146620703,-2146129376,-2144698342,-2144118125
-2146520217,-2145749394,-2144853772,-2143684975
-2146921640,-2145387541,-2145350253,-2143998250
-2147257407,-2145823360,-2145020614,-2143902477
-2147167370,-2146111247,-2144357291,-2143371700
-2147087782,-2146018427,-2144972367,-2143791872
-2146624186,-2146351999,-2145124475,-2143386532
-2146932089,-2146055410,-2144531500,-2143900623
-2147181302,-2145953163,-2145013247,-2143591056
-2146855984,-2146185213,-2144524133,-2143589202
-2146454561,-2145498490,-2145076228,-2144324503
-2147025609,-2145990146,-2144572380,-2143699807
-2147004711,-2145702984,-2145161310,-2143895061
-2146859467,-2146407836,-2144950266,-2143906185
-2147022126,-2145767523,-2145194823,-2143382824
-2146852501,-2145962590,-2145146576,-2144320795
-2147246958,-2146204067,-2144790791,-2144000104
-2146765947,-2145424524,-2144909386,-2144107001
-2146447595,-2146101820,-2145272538,-2143690537
-2146849018,-2145739967,-2144720443,-2144003812
-2147430515,-2145850916,-2144446418,-2144330065
-2146599805,-2145842214,-2145287272,-2144313379
-2146700291,-2146222196,-2145131842,-2143697953
-2146606771,-2146287460,-2145090962,-2143898769
-2147188268,-2146398409,-2144816937,-2144225022
-2146946021,-2145897326,-2145187456,-2144119979
-2147184785,-2146175786,-2144390804,-2143908039
-2146603288,-2146064837,-2144664829,-2143581786
-2147015160,-2146370853,-2144342557,-2143797434
-2147264373,-2146268606,-2144824304,-2143487867
-2147330029,-2145470934,-2144601848,-2143896915
-2147413100,-2145786377,-2144412905,-2143793726
-2147084299,-2145795804,-2144546234,-2143474889
-2146537632,-2145813933,-2144887285,-2144221314
-2146762464,-2146250477,-2144483253,-2143790018
-2146440629,-2145656574,-2144420272,-2144105147
-2147008194,-2145925607,-2144538867,-2144212044
-2147163887,-2145888624,-2144979734,-2144103293
-2146541115,-2146036556,-2145313418,-2143489721
-2147011677,-2146148230,-2144965000,-2143480451
-2146925123,-2145610164,-2144727810,-2144315233
-2146942538,-2145674703,-2144761323,-2143802996
-2147420066,-2146231623,-2145265171,-2143379116
-2147094748,-2145415097,-2144776057,-2143377262
-2146686359,-2146380280,-2144475886,-2143478597
-2146613737,-2145684130,-2144894652,-2143484159
-2147260890,-2146045983,-2144398171,-2144219460
-2147336995,-2145916180,-2144405538,-2143482305
-2147347444,-2145535473,-2144635361,-2143384678
-2146935572,-2146278033,-2144957633,-2144217606
-2146845535,-2145517344,-2145342886,-2143686829
-2146862950,-2145581883,-2145376399,-2144223168
-2147174336,-2145507917,-2145209557,-2144005666
-2147427032,-2145628293,-2145068861,-2144013082
-2146783362,-2145489063,-2144942899,-2143594764
-2146866433,-2145804506,-2144753956,-2143491575
-2147406134,-2146389707,-2144609215,-2144208336
-2146682876,-2146157657,-2145098329,-2144210190
-2146696808,-2145999573,-2144705709,-2143380970
-2146451078,-2146324443,-2144650095,-2144007520
