-2138757988,-2137349210
-2138384024,-2137894062
-2139026160,-2137001158
-2138148328,-2137582718
-2138953089,-2137436223
10681252,10681265
-2138514173,-2137202715
-2139034279,-2137884885
-2139034279,-2137884885
-2138367786,-2137175184
-2138961208,-2137271374
-2139018041,-2137166007
10681356,10681369
-2138522292,-2137037866
-2138132090,-2137912416
-2138985565,-2137825403
10681299,10681302
10681395,10681396
-2138562887,-2137262197
10681257,10681270
-2138123971,-2137028689
-2138814821,-2137243843
10681298,10681301
-2138936851,-2137765921
10681258,10681271
-2138400262,-2137564364
-2138107733,-2137358387
-2138766107,-2137184361
-2139042398,-2137720036
-2138115852,-2137193538
-2138611601,-2137321679
-2138806702,-2137408692
-2138172685,-2137088171
-2139042398,-2137720036
-2138319072,-2137115702
10681352,10681365
-2138180804,-2137971898
-2138822940,-2137078994
-2138725512,-2138008606
-2138741750,-2137678908
-2138392143,-2137729213
-2138587244,-2137816226
-2138831059,-2137962721
10681256,10681269
-2138335310,-2137834580
10681260,10681273
10681358,10681371
-2139026160,-2137001158
-2138603482,-2137486528
-2138375905,-2137010335
10681249,10681262
-2138197042,-2137642200
-2138140209,-2137747567
10681250,10681263
-2138790464,-2137738390
-2138798583,-2137573541
10681251,10681264
10681253,10681266
-2138969327,-2137106525
-2138538530,-2137756744
-2138205161,-2137477351
-2138327191,-2137999429
10681353,10681366
-2138944970,-2137601072
-2138619720,-2137156830
10681350,10681363
-2138993684,-2137660554
-2138188923,-2137807049
-2138774226,-2137019512
-2138530411,-2137921593
-2138782345,-2137903239
10681351,10681364
10681255,10681268
-2138579125,-2137981075
-2138351548,-2137504882
10681355,10681368
10681254,10681267
-2138595363,-2137651377
-2138359667,-2137340033
-2138310953,-2137280551
10681357,10681398
10681357,10681370
-2138554768,-2137427046
-2138733631,-2137843757
-2138164566,-2137253020
-2138099614,-2137523236
-2138416500,-2137234666
-2138571006,-2137097348
10681354,10681367
-2139001803,-2137495705
10681259,10681272
-2139009922,-2137330856
10681392,10681393
-2138343429,-2137669731
10681249,10681262
-2138546649,-2137591895
-2138977446,-2137990252
-2138156447,-2137417869
-2138749869,-2137514059
-2138408381,-2137399515
