-2143633605,-2142296004,-2141330058
-2143747964,-2143143585,-2141536527
-2143600931,-2143102414,-2141570660
-2143458341,-2142538980,-2141794474
10196012,10196025,10196038
-2143507352,-2142902229,-2141433571
-2143556363,-2143265478,-2142121244
-2143796975,-2142458258,-2142224200
-2143474678,-2142660063,-2141674173
-2144327210,-2142255643,-2142069209
-2144135609,-2142377536,-2141605350
10196013,10196026,10196039
-2144233631,-2143104034,-2141932120
-2143425667,-2142296814,-2142035076
-2143666279,-2142538170,-2142138032
-2143376656,-2142982141,-2141347403
10196009,10196022,10196035
-2144021250,-2142578531,-2141398881
10196010,10196023,10196036
10196003,10196016,10196029
-2143894997,-2143184756,-2141502394
10196004,10196017,10196030
-2143535583,-2142618082,-2142051864
-2143392993,-2143103224,-2141227102
10196072,10196083,10196094
-2144266305,-2142297624,-2141691518
-2143442004,-2142417897,-2141914775
-2143939565,-2143021692,-2142000386
-2144278199,-2142940970,-2141381536
-2144261862,-2142819887,-2141501837
-2144119272,-2142256453,-2141725651
-2143845986,-2142821507,-2141863297
-2144245525,-2142698804,-2141622138
-2143294971,-2142376726,-2141948908
-2143568257,-2142860248,-2141811262
-2143911334,-2142257263,-2141382093
-2143890554,-2142658443,-2141312713
10196071,10196082,10196093
-2143923228,-2142900609,-2142120687
10196046,10196049,10196052
-2143682616,-2142659253,-2142017731
10196006,10196019,10196032
-2143955902,-2143142775,-2141880085
-2143409330,-2143224307,-2142155377
-2144310873,-2143183136,-2142189510
-2143327645,-2142618892,-2141708306
10196073,10196084,10196095
-2143343982,-2142739975,-2141588005
-2143491015,-2142781146,-2141553872
10196005,10196018,10196031
-2143715290,-2142901419,-2141777129
-2144086598,-2143062863,-2141966253
10196014,10196027,10196040
-2143698953,-2142780336,-2141897430
-2144229188,-2142577721,-2141742439
-2144294536,-2143062053,-2141261235
-2144053924,-2142820697,-2142206855
-2144168283,-2142619702,-2141364748
-2144217294,-2142982951,-2142052421
10196069,10196102,10196091
-2143311308,-2142497809,-2141828607
-2144102935,-2143183946,-2141845952
10196070,10196081,10196092
10196076,10196087,10196098
-2143813312,-2142579341,-2142103899
-2143360319,-2142861058,-2141467704
-2144151946,-2142498619,-2141485049
-2143551920,-2142739165,-2141931563
-2143906891,-2142779526,-2141192412
-2143829649,-2142700424,-2141983598
-2144037587,-2142699614,-2141278580
10196075,10196086,10196097
-2144310873,-2143183136,-2142189510
-2143862323,-2142942590,-2141742996
-2143584594,-2142981331,-2141690961
-2143649942,-2142417087,-2141209757
-2144200957,-2142861868,-2142172722
-2144249968,-2143225117,-2141811819
-2143617268,-2143223497,-2141450359
-2144004913,-2142457448,-2141519182
-2143540026,-2143144395,-2141192969
-2144184620,-2142740785,-2141244447
-2143731627,-2143022502,-2141656828
-2143764301,-2143264668,-2141416226
-2143523689,-2143023312,-2141313270
-2143988576,-2142336365,-2141639483
10196003,10196016,10196029
10196007,10196020,10196033
10196047,10196050,10196053
-2144070261,-2142941780,-2142086554
10196101,10196079,10196090
-2143972239,-2143263858,-2141759784
10196011,10196024,10196037
-2143878660,-2143063673,-2141622695
-2144327210,-2142255643,-2142069209
10196074,10196085,10196096
10196008,10196021,10196034
-2144294536,-2143062053,-2141261235
10196076,10196087,10196109
-2143780638,-2142337175,-2141295925
