-2147203098,-2145763505,-2144377588
10196059,10196070,10196081
10196057,10196068,10196079
10196062,10196073,10196084
-2147199441,-2145842278,-2145295327
-2146755625,-2145422830,-2144691031
-2147450611,-2145684908,-2145308505
10196060,10196071,10196082
10196044,10196047,10196050
-2147077513,-2145842190,-2144370999
-2147379893,-2146156754,-2144593139
-2147148231,-2146418920,-2145086365
10196061,10196072,10196083
-2147325026,-2145763593,-2145301916
-2146492261,-2146366434,-2144433123
-2146720266,-2146183041,-2144857636
-2146987287,-2146209240,-2145246381
-2147360385,-2146051958,-2145135311
10195995,10196008,10196021
-2146488604,-2145396631,-2145350862
-2147450611,-2145684908,-2145308505
-2147006795,-2146314036,-2144704209
-2146971436,-2146025671,-2144870814
10195990,10196003,10196016
10195991,10196004,10196017
-2147434760,-2145501339,-2144932938
10196043,10196046,10196049
-2146472753,-2146261638,-2144975295
-2147022646,-2145449029,-2145079776
-2146456902,-2146078069,-2144599728
-2147183590,-2145658709,-2144919760
-2146614189,-2146366522,-2145357451
10196063,10196074,10196085
-2147309175,-2145580024,-2144926349
-2147344534,-2145868389,-2144759744
10195990,10196003,10196016
10196056,10196067,10196078
-2147042154,-2145553825,-2144537604
10196064,10196075,10196086
-2146704415,-2145999472,-2144482069
-2147415252,-2145396543,-2144426534
-2146759282,-2146392633,-2144821868
-2147395744,-2146340323,-2144968706
-2147466462,-2145868477,-2144635496
-2147164082,-2145553913,-2144413356
-2146845851,-2146104356,-2144864225
10195997,10196010,10196023
10196058,10196069,10196080
10195996,10196009,10196022
-2146794641,-2145632422,-2144655263
-2146865359,-2146209152,-2145370629
-2147238457,-2146051870,-2145259559
-2146578830,-2146078157,-2144475480
-2146437394,-2145973273,-2145141900
-2147470119,-2145789704,-2144766333
-2147254308,-2146235439,-2144586550
10195994,10196007,10196020
10196000,10196013,10196026
-2147093364,-2146025759,-2144746566
-2146562979,-2145894588,-2145148489
-2146527620,-2145606223,-2145315094
10196001,10196014,10196027
-2147128723,-2146314124,-2144579961
-2146951928,-2145920875,-2144364410
-2147112872,-2146130555,-2145252970
-2146649548,-2145606311,-2145190846
-2146684907,-2145894676,-2145024241
-2146916569,-2145632510,-2144531015
-2146523963,-2145684996,-2145184257
-2146861702,-2146287925,-2145239792
-2146508112,-2145501427,-2144808690
-2147289667,-2145475228,-2144419945
-2147218949,-2145947074,-2144753155
-2146669056,-2145711107,-2144648674
-2146633697,-2145422742,-2144815279
-2146830000,-2145920787,-2144488658
-2146739774,-2146287837,-2145364040
-2146543471,-2145789792,-2144642085
-2146453245,-2146156842,-2144468891
-2147470119,-2145789704,-2144766333
10195999,10196012,10196025
-2147466462,-2145868477,-2144635496
-2147097021,-2145946986,-2144877403
-2147273816,-2146340235,-2145092954
-2147132380,-2146235351,-2144710798
-2146790984,-2145711195,-2144524426
-2147167739,-2145475140,-2144544193
10195992,10196005,10196018
-2146775133,-2145527626,-2145197435
-2147058005,-2145737394,-2144913171
-2146900718,-2145448941,-2145204024
10196065,10196076,10196087
-2146810492,-2145815991,-2145030830
-2146826343,-2145999560,-2144357821
-2146936077,-2145737306,-2145037419
-2147431103,-2145580112,-2144802101
10195998,10196011,10196024
-2146598338,-2146182953,-2144981884
10195993,10196006,10196019
-2146881210,-2146392721,-2144697620
