-2141161477,-2139639955
18017393,18017365
-2140366296,-2139702512
18017337,18017298
-2140630459,-2139365437
18017342,18017303
18017346,18017307
18017384,18017390
18017343,18017304
-2140649303,-2139714657
-2140670839,-2139963969
-2140918850,-2139177766
18017341,18017302
18017392,18017364
18017385,18017364
-2140646611,-2139814565
-2141185705,-2139789359
-2140633151,-2139265529
-2141169553,-2139340231
-2140651995,-2139614749
-2141191089,-2139589543
-2140929618,-2139826710
-2140897314,-2139977030
-2140403984,-2139352376
-2140924234,-2140026526
-2140401292,-2139452284
-2141156093,-2139839771
18017389,18017362
-2140382448,-2139103064
-2140921542,-2140126434
-2141145325,-2139190827
-2140657379,-2139414933
-2141174937,-2139140415
-2140660071,-2139315025
-2140627767,-2139465345
-2140902698,-2139777214
-2140908082,-2139577398
-2141191089,-2139589543
-2140913466,-2139377582
-2140622383,-2139665161
-2140886546,-2139328086
-2140395908,-2139652100
-2140926926,-2139926618
-2140638535,-2140114289
-2140643919,-2139914473
-2140393216,-2139752008
-2140894622,-2140076938
-2140932310,-2139726802
18017348,18017309
-2140665455,-2139115209
-2141150709,-2140039587
-2140905390,-2139677306
-2141188397,-2139689451
18017344,18017305
-2140387832,-2139951824
-2141166861,-2139440139
18017347,18017308
-2141185705,-2139789359
-2141188397,-2139689451
-2140371680,-2139502696
-2141183013,-2139889267
-2140409368,-2139152560
-2140147897,-2139389727
-2140377064,-2139302880
-2140406676,-2139252468
18017338,18017299
-2140662763,-2139215117
18017337,18017298
-2140891930,-2139128270
-2140368988,-2139602604
-2141153401,-2139939679
-2140374372,-2139402788
-2140360912,-2139902328
-2141172245,-2139240323
-2141177629,-2140089083
-2140900006,-2139877122
-2140363604,-2139802420
-2141148017,-2140139495
-2140916158,-2139277674
-2140145205,-2139489635
-2140883854,-2139427994
-2140385140,-2140051732
-2140635843,-2139165621
-2140668147,-2140063877
-2140889238,-2139228178
-2141164169,-2139540047
18017345,18017306
-2140910774,-2139477490
-2140641227,-2140014381
18017339,18017300
-2140379756,-2139202972
18017386,18017365
-2140398600,-2139552192
-2140654687,-2139514841
-2140358220,-2140002236
-2141158785,-2139739863
18017340,18017301
-2140390524,-2139851916
-2141180321,-2139989175
-2140625075,-2139565253
