-2147324070,-2145862710
-2146793934,-2146051646
-2146653931,-2145940247
19484790,19484803
-2146730591,-2146111867
-2147450756,-2145742268
-2146680565,-2146403929
-2147425743,-2145888299
-2147059002,-2145432890
-2146957329,-2145407301
-2146805630,-2145673774
-2147462452,-2146412972
19484794,19484807
-2146565575,-2146146499
19484788,19484801
19484795,19484808
19484792,19484805
-2147274044,-2146154772
19484938,19485051
-2147185688,-2146361024
-2146553879,-2145475795
-2146465523,-2145682047
-2146667248,-2146172088
-2146970646,-2145639142
-2147249031,-2146300803
-2146882290,-2145845394
-2147033989,-2145578921
-2146780617,-2145819805
-2146932316,-2145553332
-2146920620,-2145931204
-2146868973,-2145613553
-2146578892,-2146378340
-2147260727,-2145922931
-2147349083,-2145716679
-2147084015,-2146335435
19484935,19484945
-2147222397,-2145837121
-2146440510,-2145828078
19484938,19484948
-2147374096,-2145570648
-2146982342,-2146309846
-2146768921,-2146197677
19484797,19484810
-2147210701,-2146214993
-2146857277,-2145991425
19484798,19484811
19484930,19484940
19484793,19484806
19484799,19484812
19484936,19484946
19484934,19484944
19484788,19484801
-2147450756,-2145742268
-2146843960,-2145759584
19484931,19484941
-2146717274,-2145880026
19484791,19484804
-2146705578,-2146257898
-2147097332,-2145518700
-2147437439,-2145510427
-2146477219,-2146352751
-2147299057,-2146008741
-2147475769,-2145596237
-2146617222,-2145415574
-2147147358,-2146275214
-2146945633,-2145785173
-2146540562,-2146292530
-2147362400,-2145948520
-2147412426,-2145656458
-2147008976,-2145724952
-2146818947,-2145905615
-2147172371,-2146129183
-2147337387,-2146094551
-2146452206,-2145450206
-2146515549,-2145389985
19484796,19484809
-2147285740,-2145776900
-2147197384,-2145983152
19484789,19484802
-2146603905,-2146232309
-2146628918,-2146086278
-2147475769,-2145596237
-2146995659,-2145493111
-2146692261,-2146026057
-2147122345,-2146421245
-2146490536,-2145536016
-2146528866,-2145621826
-2147134041,-2146043373
-2146642235,-2146318119
19484932,19484942
-2147045685,-2146249625
-2147235714,-2146068962
-2146755604,-2145965836
-2146893986,-2145467522
-2146907303,-2145699363
-2147462452,-2146412972
-2147109028,-2146189404
-2147387413,-2145802489
19484937,19484947
-2147020672,-2146395656
