-2145495345,-2144484227
14605726,14605739
-2145829552,-2145057162
-2146067675,-2145215709
-2145746598,-2144451280
-2146093935,-2144832721
-2145849247,-2144769921
-2146415012,-2144548574
-2145978156,-2144705574
-2146196584,-2145151362
-2145855812,-2144674174
-2146292668,-2144517174
-2145501910,-2144388480
14605722,14605735
-2145951896,-2145088562
14605724,14605737
14605727,14605740
-2145842682,-2144865668
-2145965026,-2144897068
-2146434707,-2145309909
14605721,14605734
-2145862377,-2144578427
14605728,14605741
-2145740033,-2144547027
-2145945331,-2145184309
-2145624254,-2144419880
-2145720338,-2144834268
-2146305798,-2145374256
-2146176889,-2144390027
14605731,14605744
-2145836117,-2144961415
14605721,14605734
-2145392696,-2145214162
-2146312363,-2145278509
-2146421577,-2144452827
-2146299233,-2144421427
-2146183454,-2145342856
14605729,14605742
-2145611124,-2144611374
-2145597994,-2144802868
-2146080805,-2145024215
14605725,14605738
-2146428142,-2144357080
-2146434707,-2145309909
-2145604559,-2144707121
-2145713773,-2144930015
-2145733468,-2144642774
-2146318928,-2145182762
-2145617689,-2144515627
-2146325493,-2145087015
14605730,14605743
-2146074240,-2145119962
-2146087370,-2144928468
-2145508475,-2145341309
-2145630819,-2145372709
-2146428142,-2144357080
-2145971591,-2144801321
-2146190019,-2145247109
14605732,14605745
14605723,14605736
-2146203149,-2145055615
-2145482215,-2144675721
-2145958461,-2144992815
-2146061110,-2145311456
-2145488780,-2144579974
-2145726903,-2144738521
-2146209714,-2144959868
