13278526,13278536,13278546,13278556
-2146937933,-2145785876,-2145057397,-2143532415
13278532,13278542,13278552,13278562
13278421,13278434,13278447,13278460
-2147093162,-2145792527,-2145225256,-2143632384
13278414,13278427,13278440,13278453
-2146957679,-2145841762,-2144383475,-2143810057
-2146631679,-2146278226,-2145028195,-2144260569
-2147218772,-2145715349,-2144831134,-2143840178
-2147454450,-2146010759,-2145023328,-2143857640
13278533,13278543,13278553,13278563
-2146621806,-2146250283,-2144840868,-2143597460
-2147038128,-2146130521,-2144407810,-2143727550
-2146702255,-2145490466,-2144865203,-2143514953
13278411,13278424,13278437,13278450
-2146757289,-2146201048,-2144634073,-2143419787
13278531,13278541,13278551,13278561
13278529,13278539,13278549,13278559
13278527,13278537,13278547,13278557
-2146451035,-2145644822,-2144604871,-2144147941
-2146847611,-2145469174,-2144845735,-2144000389
-2147208899,-2145687406,-2144643807,-2144225645
-2147354255,-2145666114,-2144624339,-2143662505
-2146747416,-2146173105,-2144446746,-2143805254
-2146541357,-2145961524,-2144816533,-2143679967
-2146521611,-2145905638,-2144441879,-2143402325
-2146666967,-2145884346,-2144422411,-2143887761
-2146576645,-2145567644,-2145259325,-2143307159
-2146611933,-2146222340,-2144653541,-2143982927
13278504,13278507,13278510,13278513
-2147128450,-2145398647,-2144619472,-2144308152
-2146802450,-2145835111,-2145264192,-2143710088
-2146767162,-2146228991,-2144821400,-2144082896
-2146822196,-2145890997,-2144590270,-2143987730
-2146777035,-2146256934,-2145008727,-2143697429
13278420,13278433,13278446,13278459
13278418,13278431,13278444,13278457
-2147002840,-2145475825,-2145013594,-2144100358
-2147399416,-2146348753,-2145254458,-2143952806
13278528,13278538,13278548,13278558
-2146867357,-2145525060,-2145220389,-2144278031
-2147263933,-2146397988,-2144412677,-2144130479
13278525,13278535,13278545,13278555
-2147364128,-2145694057,-2144811666,-2144325614
13278419,13278432,13278445,13278458
-2147409289,-2146376696,-2144393209,-2143567339
-2146983094,-2145419939,-2144638940,-2143822716
-2147309094,-2146032051,-2145042796,-2143372204
13278503,13278506,13278509,13278512
-2146476450,-2146271575,-2144860336,-2144160600
-2146992967,-2145447882,-2144826267,-2143437249
-2146812323,-2145863054,-2144402943,-2143324621
-2147389543,-2146320810,-2145067131,-2143289697
-2147454450,-2146010759,-2145023328,-2143857640
-2147183484,-2146109229,-2144388342,-2144212986
-2146712128,-2145518409,-2145052530,-2144178062
-2146902645,-2146179756,-2144614605,-2143905223
-2147273806,-2146425931,-2144600004,-2143745012
13278417,13278430,13278443,13278456
-2147163738,-2146053343,-2145062264,-2143935344
-2146657094,-2145856403,-2145283660,-2144273228
-2146912518,-2146207699,-2144801932,-2143519756
-2147048001,-2146158464,-2144595137,-2143342083
-2146731874,-2145574295,-2144378608,-2143407128
13278411,13278424,13278437,13278450
-2147118577,-2146419280,-2144432145,-2143645043
-2146676840,-2145912289,-2144609738,-2143502294
-2146792577,-2145807168,-2145076865,-2144095555
-2147254060,-2146370045,-2145273926,-2143467370
-2147173611,-2146081286,-2145249591,-2143549877
-2147318967,-2146059994,-2145230123,-2144035313
-2146566772,-2145539701,-2145071998,-2143692626
13278415,13278428,13278441,13278454
-2147479865,-2145588936,-2145278793,-2143870299
-2147479865,-2145588936,-2145278793,-2143870299
-2146857484,-2145497117,-2145033062,-2143614922
-2147083289,-2145764584,-2145037929,-2144017851
-2147228645,-2145743292,-2145018461,-2143454711
-2147299221,-2146004108,-2144855469,-2143757671
-2146722001,-2145546352,-2145239857,-2143792595
-2146531484,-2145933581,-2144629206,-2144065434
-2147028255,-2146102578,-2145269059,-2144113017
13278530,13278540,13278550,13278560
-2147073416,-2145736641,-2144850602,-2143354742
13278422,13278435,13278448,13278461
-2146947806,-2145813819,-2145244724,-2144195524
-2146586518,-2145595587,-2144398076,-2143970268
-2147138323,-2145426590,-2144806799,-2143922685
13278416,13278429,13278442,13278455
-2147444577,-2145982816,-2144836001,-2144243107
13278413,13278426,13278439,13278452
-2146496196,-2146327461,-2145234990,-2143389666
-2146486323,-2146299518,-2145047663,-2143775133
-2147444577,-2145982816,-2144836001,-2144243107
-2147434704,-2145954873,-2144648674,-2143579998
-2146441162,-2145616879,-2144417544,-2143484832
-2146892772,-2146151813,-2144427278,-2144290690
13278412,13278425,13278438,13278451
13278533,13278543,13278553,13278604
-2147344382,-2145638171,-2144437012,-2144047972
