-2147273816,-2146340235,-2145092954
-2146492261,-2146366434,-2144433123
-2146511769,-2145422654,-2144939527
-2146472753,-2146261638,-2144975295
-2147257965,-2146156666,-2144717387
-2146916569,-2145632510,-2144531015
-2147434760,-2145501339,-2144932938
-2146488604,-2145396631,-2145350862
-2146527620,-2145606223,-2145315094
-2147164082,-2145553913,-2144413356
-2147395744,-2146340323,-2144968706
-2147218949,-2145947074,-2144753155
-2146476410,-2146182865,-2145106132
-2147360385,-2146051958,-2145135311
-2146755625,-2145422830,-2144691031
-2146884867,-2146313948,-2144828457
-2147112872,-2146130555,-2145252970
-2147379893,-2146156754,-2144593139
-2146617846,-2146287749,-2144439712
-2146739774,-2146287837,-2145364040
-2147450611,-2145684908,-2145308505
-2147128723,-2146314124,-2144579961
-2147097021,-2145946986,-2144877403
-2147470119,-2145789704,-2144766333
-2146669056,-2145711107,-2144648674
-2147434760,-2145501339,-2144932938
-2146543471,-2145789792,-2144642085
-2146723923,-2146104268,-2144988473
-2147132380,-2146235351,-2144710798
-2146720266,-2146183041,-2144857636
-2147254308,-2146235439,-2144586550
-2146830000,-2145920787,-2144488658
-2146456902,-2146078069,-2144599728
-2147344534,-2145868389,-2144759744
-2147364042,-2145973185,-2145266148
-2146684907,-2145894676,-2145024241
-2146523963,-2145684996,-2145184257
-2147148231,-2146418920,-2145086365
-2146453245,-2146156842,-2144468891
-2146881210,-2146392721,-2144697620
-2147415252,-2145396543,-2144426534
-2146920226,-2145553737,-2144661852
-2147399401,-2146261550,-2145099543
-2147450611,-2145684908,-2145308505
-2147222606,-2145868301,-2144883992
-2147006795,-2146314036,-2144704209
-2146598338,-2146182953,-2144981884
-2146508112,-2145501427,-2144808690
-2146614189,-2146366522,-2145357451
-2146955585,-2145842102,-2144495247
-2147026303,-2146418832,-2145210613
-2147293324,-2145396455,-2144550782
-2146814149,-2145737218,-2145161667
-2146688564,-2145815903,-2145155078
-2147466462,-2145868477,-2144635496
-2147309175,-2145580024,-2144926349
-2146633697,-2145422742,-2144815279
-2146562979,-2145894588,-2145148489
-2147167739,-2145475140,-2144544193
-2146810492,-2145815991,-2145030830
-2146790984,-2145711195,-2144524426
-2146547128,-2145711019,-2144772922
-2147199441,-2145842278,-2145295327
-2147093364,-2146025759,-2144746566
-2147187247,-2145579936,-2145050597
-2146849508,-2146025583,-2144995062
-2146865359,-2146209152,-2145370629
-2147061662,-2145658621,-2145044008
-2146775133,-2145527626,-2145197435
-2147022646,-2145449029,-2145079776
-2146759282,-2146392633,-2144821868
-2147328683,-2145684820,-2144384177
-2147289667,-2145475228,-2144419945
-2146861702,-2146287925,-2145239792
-2146845851,-2146104356,-2144864225
-2146990944,-2146130467,-2145377218
-2146900718,-2145448941,-2145204024
-2146794641,-2145632422,-2144655263
-2146704415,-2145999472,-2144482069
-2147470119,-2145789704,-2144766333
-2146578830,-2146078157,-2144475480
-2147466462,-2145868477,-2144635496
-2147183590,-2145658709,-2144919760
-2147325026,-2145763593,-2145301916
-2147203098,-2145763505,-2144377588
-2146951928,-2145920875,-2144364410
-2147238457,-2146051870,-2145259559
-2146653205,-2145527538,-2145321683
-2146936077,-2145737306,-2145037419
-2147151888,-2146340147,-2145217202
-2147058005,-2145737394,-2144913171
-2146437394,-2145973273,-2145141900
-2146971436,-2146025671,-2144870814
-2146987287,-2146209240,-2145246381
-2147077513,-2145842190,-2144370999
-2147431103,-2145580112,-2144802101
-2146582487,-2145999384,-2144606317
-2146826343,-2145999560,-2144357821
-2146649548,-2145606311,-2145190846
-2147042154,-2145553825,-2144537604
