-2137593881,-2136890837,-2135792212
-2137202215,-2136541207,-2135207422
-2136998000,-2136225062,-2135423001
-2137956037,-2136358217,-2135287128
-2137722312,-2136208398,-2135461409
-2137012755,-2136141899,-2135443650
-2137751822,-2136042072,-2135502707
-2137745449,-2136790853,-2134974084
-2138031821,-2136308225,-2135402352
-2137918145,-2136907501,-2135753804
-2137231725,-2136374881,-2135248720
-2137850743,-2136574535,-2135130606
-2137059029,-2136258233,-2135517576
-2137307509,-2136324889,-2135363944
-2137374911,-2136657855,-2134938566
-2137865498,-2136491372,-2135151255
-2137155941,-2136424873,-2135133496
-2137111676,-2136674362,-2135071549
-2137480205,-2136441537,-2135095088
-2137880253,-2136408209,-2135171904
-2137050647,-2136641191,-2134976974
-2137842361,-2136957493,-2135638580
-2137579126,-2136974000,-2135771563
-2137774959,-2136624527,-2135015382
-2137269617,-2136874173,-2135830620
-2137760204,-2136707690,-2134994733
-2137503342,-2135975416,-2135656339
-2137088539,-2136091907,-2135558874
-2137021137,-2136807517,-2134935676
-2137126431,-2136591199,-2135092198
-2137684420,-2136757682,-2135928085
-2137292754,-2136408052,-2135343295
-2137789714,-2136541364,-2135036031
-2137617018,-2136424716,-2135304887
-2138031821,-2136308225,-2135402352
-2138008684,-2136774346,-2135889677
-2137103294,-2136008744,-2135579523
-2137827606,-2135992080,-2135617931
-2137926527,-2136524543,-2135245830
-2138023439,-2136691183,-2135910326
-2138017066,-2136391388,-2135381703
-2137798096,-2136158406,-2135576633
-2137141186,-2136508036,-2135112847
-2137699175,-2136674519,-2135948734
-2137941282,-2136441380,-2135266479
-2137707557,-2136291561,-2135440760
-2137240107,-2135991923,-2135789322
-2137518097,-2136940829,-2135676988
-2137322264,-2136241726,-2135384593
-2137254862,-2136957336,-2135809971
-2137073784,-2136175070,-2135538225
-2137631773,-2136341553,-2135325536
-2137654910,-2136924008,-2135886787
-2137608636,-2136807674,-2135812861
-2137345401,-2136824181,-2135945844
-2137164323,-2136041915,-2135674098
-2137932900,-2136824338,-2135774453
-2137435940,-2136691026,-2135033141
-2137511724,-2136641034,-2135148365
-2137216970,-2136458044,-2135228071
-2137888635,-2136025251,-2135712506
-2137669665,-2136840845,-2135907436
-2137835988,-2136657698,-2135109957
-2137661283,-2136175227,-2135366834
-2137193833,-2136924165,-2135715396
-2137421185,-2136774189,-2135012492
-2137035892,-2136724354,-2134956325
-2137993929,-2136857509,-2135869028
-2137450695,-2136607863,-2135053790
-2137284372,-2136791010,-2135851269
-2137398048,-2136191734,-2135499817
-2137149568,-2136125078,-2135653449
-2137570744,-2136308382,-2135230961
-2138017066,-2136391388,-2135381703
-2137555989,-2136391545,-2135210312
-2138008684,-2136774346,-2135889677
-2137602263,-2136507879,-2135284238
-2138023439,-2136691183,-2135910326
-2137473832,-2136141742,-2135615041
-2137541234,-2136474708,-2135189663
-2137488587,-2136058579,-2135635690
-2137979174,-2136940672,-2135848379
-2137179078,-2135958752,-2135694747
-2137337019,-2136158563,-2135405242
-2137412803,-2136108571,-2135520466
-2137427558,-2136025408,-2135541115
-2137465450,-2136524700,-2135074439
-2137564371,-2136008587,-2135750914
-2137330646,-2136907344,-2135925195
-2137065402,-2136558028,-2134997623
-2137903390,-2136990664,-2135733155
-2137692802,-2136374724,-2135420111
-2137737067,-2136125235,-2135482058
-2137360156,-2136741018,-2134917917
-2137646528,-2136258390,-2135346185
-2137526479,-2136557871,-2135169014
-2137812851,-2136075243,-2135597282
-2137970792,-2136275054,-2135307777
-2137383293,-2136274897,-2135479168
-2137246480,-2136291718,-2135269369
