-2140343777,-2139282619,-2138427657
-2141136269,-2139927175,-2138382573
-2140666306,-2139101748,-2138832980
-2140272484,-2139142150,-2138942346
-2140405374,-2140069520,-2138614248
-2140742447,-2139967577,-2138491939
-2140813740,-2140108046,-2139025826
-2140481515,-2139886773,-2138273207
-2140799196,-2140029118,-2138504882
-2140528568,-2139546170,-2138987430
-2140998531,-2139323021,-2138537023
-2140538264,-2139948314,-2138286150
-2140338929,-2139605835,-2138254009
-2141188170,-2139263356,-2138221868
-2140988835,-2139969453,-2138189727
-2140737599,-2139242217,-2138318291
-2140752143,-2139321145,-2138839235
-2140348625,-2140007979,-2138601305
-2140225431,-2139482753,-2138228123
-2140144442,-2139988716,-2138395516
-2140870489,-2139121011,-2139038769
-2141141117,-2139603959,-2138556221
-2141145965,-2139280743,-2138729869
-2140267636,-2139465366,-2138768698
-2140471819,-2139484629,-2138974487
-2140201191,-2140050257,-2138408459
-2140491211,-2139240341,-2138620503
-2140860793,-2139767443,-2138691473
-2140747295,-2139644361,-2138665587
-2140287028,-2139221078,-2138414714
-2140154138,-2139342284,-2138742812
-2141126573,-2139525031,-2139083853
-2140277332,-2139867510,-2138067418
-2141121725,-2139848247,-2138910205
-2140732751,-2139565433,-2138144643
-2140609557,-2140088783,-2138820037
-2140486363,-2139563557,-2138446855
-2140149290,-2139665500,-2138569164
-2140941782,-2139261480,-2138524080
-2140685698,-2139906036,-2138478996
-2140552808,-2140027242,-2138807094
-2140220583,-2139805969,-2138054475
-2140424766,-2139825232,-2138260264
-2140163834,-2139744428,-2139090108
-2140353473,-2139684763,-2138774953
-2140865641,-2139444227,-2138865121
-2141055280,-2139384562,-2138549966
-2140727903,-2139888649,-2139019571
-2140419918,-2139099872,-2138086616
-2140661458,-2139424964,-2138659332
-2141013075,-2139401949,-2139057967
-2140206039,-2139727041,-2138582107
-2140875337,-2139846371,-2138163841
-2140671154,-2139827108,-2139006628
-2140680850,-2139180676,-2138305348
-2140415070,-2139423088,-2138961544
-2141074672,-2139140274,-2138195982
-2141079520,-2139865634,-2138369630
-2140533416,-2139222954,-2138112502
-2140993683,-2139646237,-2138363375
-2140922390,-2139505768,-2138878064
-2140676002,-2139503892,-2138131700
-2140614405,-2139765567,-2138993685
-2140794348,-2139303758,-2138331234
-2140476667,-2139161413,-2138099559
-2140855945,-2140090659,-2138517825
-2140158986,-2140067644,-2138916460
-2140818588,-2139784830,-2138150898
-2140808892,-2139382686,-2138852178
-2140604709,-2139363423,-2138646389
-2140291876,-2139946438,-2138588362
-2140932086,-2139907912,-2138176784
-2140210887,-2139403825,-2138755755
-2141145965,-2139280743,-2138729869
-2140400526,-2139344160,-2138440600
-2140936934,-2139584696,-2138350432
-2140410222,-2139746304,-2138787896
-2141003379,-2140048381,-2138710671
-2140599861,-2139686639,-2138472741
-2141064976,-2139786706,-2138897262
-2141131421,-2139201815,-2138208925
-2141188170,-2139263356,-2138221868
-2140880185,-2139523155,-2138337489
-2141060128,-2140109922,-2138723614
-2141141117,-2139603959,-2138556221
-2140595013,-2140009855,-2138299093
-2140215735,-2140129185,-2138929403
-2140543112,-2139625098,-2138459798
-2141069824,-2139463490,-2139070910
-2140547960,-2139301882,-2138633446
-2140946630,-2139986840,-2138697728
-2140466971,-2139807845,-2138800839
-2141136269,-2139927175,-2138382573
-2140619253,-2139442351,-2138118757
-2140282180,-2139544294,-2138241066
-2140334081,-2139929051,-2138080361
-2140804044,-2139705902,-2138678530
-2141008227,-2139725165,-2138884319
-2140927238,-2139182552,-2139051712
-2140358321,-2139361547,-2138948601
