-2147136503,-2146314808,-2145151965,-2143747161
-2146644229,-2146151502,-2144777463,-2143673895
-2146982418,-2145879047,-2144799942,-2143320404
-2147353818,-2145402543,-2144632158,-2144203036
-2146736680,-2145783813,-2145198392,-2143720234
-2147137301,-2146287646,-2145274791,-2143571511
-2147323001,-2145525106,-2145190899,-2143488539
-2147014033,-2145729322,-2144364027,-2143859251
-2147383837,-2146355718,-2144999167,-2144044607
-2146613412,-2146274065,-2145336204,-2144007974
13401734,13401747,13401760,13401773
13401736,13401749,13401762,13401775
-2146859948,-2146342137,-2145060580,-2143432494
13401743,13401756,13401769,13401782
13401742,13401755,13401768,13401781
-2147167320,-2146192245,-2144593224,-2143413082
-2147230550,-2145892795,-2144769970,-2143442200
13401880,13401892,13401904,13401916
-2146674248,-2146056101,-2145144472,-2143515466
13401744,13401757,13401770,13401783
-2146829131,-2145416124,-2144570745,-2143766573
13401890,13401902,13401914,13401926
-2147476288,-2145988029,-2144371520,-2144090946
-2146582595,-2146396628,-2144846369,-2143293477
-2146520961,-2145593178,-2144915275,-2143961635
-2147477086,-2145960867,-2144494346,-2143915296
-2146798314,-2145538687,-2145129486,-2144100652
-2147044052,-2145633921,-2144731036,-2143700822
13401887,13401899,13401911,13401923
-2146490144,-2145715741,-2144425440,-2144295714
-2147415452,-2146205993,-2144563252,-2143534878
13401735,13401748,13401761,13401774
-2147199733,-2146015358,-2145328711,-2143776279
-2146551778,-2145470615,-2144356534,-2143627556
-2146890765,-2146219574,-2144501839,-2144146991
-2146520163,-2145620340,-2144792449,-2144137285
13401889,13401901,13401913,13401925
-2147292184,-2145647669,-2144701064,-2143822618
-2146735882,-2145810975,-2145075566,-2143895884
-2146767497,-2145661250,-2144639651,-2143386155
13401740,13401753,13401766,13401779
-2147353020,-2145429705,-2144509332,-2143330110
-2147106484,-2146410209,-2144784956,-2143905590
-2146951601,-2146001610,-2145358683,-2143654483
13401890,13401902,13401914,13402004
-2146983216,-2145851885,-2144922768,-2144193330
13401852,13401855,13401858,13401861
-2146705863,-2145906376,-2144708557,-2144054313
-2146921582,-2146097011,-2144991674,-2143812912
13401737,13401750,13401763,13401776
-2146489346,-2145742903,-2145351190,-2143422788
-2146612614,-2146301227,-2145213378,-2144183624
-2147322203,-2145552268,-2145068073,-2143664189
-2147198137,-2146069682,-2145083059,-2144127579
13401882,13401894,13401906,13401918
-2146458529,-2145865466,-2144861355,-2143756867
13401741,13401754,13401767,13401780
-2147476288,-2145988029,-2144371520,-2144090946
-2147260569,-2145797394,-2145136979,-2144332347
13401734,13401747,13401760,13401773
13401888,13401900,13401912,13401924
-2147074869,-2145511358,-2145220871,-2143366743
-2147261367,-2145770232,-2145259805,-2144156697
-2146705065,-2145933538,-2144585731,-2144229963
-2147075667,-2145484196,-2145343697,-2144239669
13401886,13401898,13401910,13401922
-2146643431,-2146178664,-2144654637,-2143849545
-2147044850,-2145606759,-2144853862,-2143525172
-2146828333,-2145443286,-2144447919,-2143942223
-2146581797,-2146423790,-2144723543,-2143469127
13401884,13401896,13401908,13401920
13401738,13401751,13401764,13401777
-2147168118,-2146165083,-2144716050,-2144286008
-2147384635,-2146328556,-2145121993,-2143868957
13401881,13401893,13401905,13401917
-2147414654,-2146233155,-2144440426,-2143710528
13401853,13401856,13401859,13401862
-2146889967,-2146246736,-2144379013,-2144322641
-2147168916,-2146137921,-2144838876,-2144110358
-2147105686,-2145388795,-2144662130,-2144081240
-2147446269,-2146083430,-2145053087,-2144249375
-2146920784,-2146124173,-2144868848,-2143988562
13401745,13401758,13401771,13401784
-2146797516,-2145565849,-2145006660,-2144276302
-2147477086,-2145960867,-2144494346,-2143915296
-2146550980,-2145497777,-2145282284,-2143803206
-2147446269,-2146083430,-2145053087,-2144249375
-2147229752,-2145919957,-2144647144,-2143617850
-2147198935,-2146042520,-2145205885,-2143951929
-2146675046,-2146028939,-2145267298,-2143339816
-2146952399,-2145974448,-2144432933,-2143478833
-2146459327,-2145838304,-2144984181,-2143581217
-2146766699,-2145688412,-2144516825,-2143561805
13401883,13401895,13401907,13401919
13401885,13401897,13401909,13401921
-2147291386,-2145674831,-2144578238,-2143998268
-2147013235,-2145756484,-2145289777,-2144034901
13401739,13401752,13401765,13401778
-2146859150,-2146369299,-2144937754,-2143608144
-2147445471,-2146110592,-2144930261,-2143376449
