-2138016485,-2135986288
-2137588028,-2136583729
-2137530180,-2136517993
13401801,13401814
-2137188495,-2136165462
-2137895386,-2136861507
-2137356636,-2136320785
-2137078202,-2136075875
13401945,13401957
-2137785093,-2136771920
-2137900789,-2136903392
-2137645876,-2136649465
-2137982158,-2136960111
-2137669397,-2136640448
-2137564507,-2136592746
-2137842941,-2136837656
-2137616952,-2136616597
13401800,13401813
-2137130647,-2136099726
-2137390963,-2136395538
-2137814017,-2136804788
-2137159571,-2136132594
-2137385560,-2136353653
-2137924310,-2136894375
-2137535583,-2136559878
-2137732648,-2136748069
-2137506659,-2136527010
-2137275267,-2136264066
-2137448811,-2136461274
-2137049278,-2136043007
13401950,13401962
-2137953234,-2136927243
13401804,13401817
-2137333115,-2136329802
-2137819420,-2136846673
-2137674800,-2136682333
13401799,13401812
-2137866462,-2136828639
-2137246343,-2136231198
-2138040006,-2135977271
13401947,13401998
-2137559104,-2136550861
-2137362039,-2136362670
-2137419887,-2136428406
-2137987561,-2135953420
-2137193898,-2136207347
-2138045409,-2136019156
-2137136050,-2136141611
-2137611549,-2136574712
-2137107126,-2136108743
-2137072799,-2136033990
13401867,13401870
-2138011082,-2136992979
-2137958637,-2136969128
13401990,13401991
-2137871865,-2136870524
-2138040006,-2135977271
13401802,13401815
-2137761572,-2136780937
13401944,13401956
-2137727245,-2136706184
-2137703724,-2136715201
13401799,13401812
13401994,13401995
13401943,13401955
-2137414484,-2136386521
-2137640473,-2136607580
13401868,13401871
13401805,13401818
-2137790496,-2136813805
-2137101723,-2136066858
-2137443408,-2136419389
-2137217419,-2136198330
-2137304191,-2136296934
-2138016485,-2135986288
-2137164974,-2136174479
13401947,13401959
-2137501256,-2136485125
-2137025757,-2136052024
-2137698321,-2136673316
13401806,13401819
13401948,13401960
13402006,13402007
-2137327712,-2136287917
-2137020354,-2136010139
-2137929713,-2136936260
13401807,13401820
13401810,13401823
13401803,13401816
13401949,13401961
13401946,13401958
-2137756169,-2136739052
-2138045409,-2136019156
-2137222822,-2136240215
-2137477735,-2136494142
-2137251746,-2136273083
13401808,13401821
-2137280670,-2136305951
-2137472332,-2136452257
13401809,13401822
