-2143142608,-2141480174,-2140554170,-2139605054
-2142776004,-2141407426,-2141011150,-2139367290
-2143040136,-2142092262,-2140150322,-2139227046
-2142844025,-2142001327,-2140983691,-2139716273
-2142895261,-2142219571,-2140661327,-2139380989
-2142519824,-2141364782,-2140525818,-2139995134
-2142298095,-2142213301,-2140471793,-2139603427
-2142869643,-2142110449,-2140822509,-2139548631
-2142818407,-2141892205,-2141144873,-2139883915
-2142767171,-2141673961,-2140418661,-2139170623
-2142477421,-2141928579,-2140392095,-2139478509
-2142486254,-2141662044,-2140984584,-2139675176
-2143150560,-2142122366,-2140256586,-2140092654
-2142545442,-2141473904,-2140364636,-2139827492
-2143065754,-2142201384,-2141037716,-2140107980
-2142435018,-2141443800,-2140258372,-2140010460
-2142946497,-2141389239,-2140338963,-2140094281
-2142622296,-2141801270,-2140929666,-2139324566
-2143056921,-2141419343,-2140445227,-2139911313
-2142272477,-2142104179,-2140632975,-2139771069
-2143116990,-2141371052,-2140715352,-2139772696
-2142741553,-2141564839,-2140579843,-2139338265
-2143287483,-2141352865,-2141091741,-2139451111
-2142988900,-2141874018,-2140472686,-2139562330
-2143005685,-2141201099,-2140767591,-2139198021
-2142503039,-2142037701,-2140230913,-2139310867
-2142656747,-2141643857,-2140312397,-2139353591
-2143201796,-2141292034,-2140982798,-2139757370
-2142724768,-2142237758,-2140284938,-2139702574
-2142835192,-2141219286,-2140391202,-2139519606
-2142306928,-2141946766,-2141064282,-2139800094
-2142358164,-2142165010,-2140741918,-2139464810
-2142383782,-2141225556,-2140580736,-2139297168
-2143159393,-2141855831,-2140849075,-2139240745
-2142596678,-2141692148,-2141090848,-2139492208
-2142972115,-2141498361,-2140177781,-2139926639
-2143176178,-2142231488,-2141143980,-2139925012
-2142468588,-2142195114,-2140848182,-2139281842
-2142460636,-2141552922,-2141145766,-2139842818
-2142281310,-2141837644,-2140176888,-2139967736
-2143210629,-2142074075,-2140526711,-2139954037
-2142860810,-2141328408,-2140230020,-2139351964
-2142664699,-2141237473,-2141063389,-2139841191
-2142264525,-2141461987,-2140930559,-2139283469
-2143108157,-2141637587,-2141171439,-2139576029
-2142673532,-2142019514,-2140607302,-2140037858
-2142699150,-2142128636,-2140446120,-2139870216
-2142801622,-2141516548,-2140849968,-2139199648
-2143091372,-2141261930,-2140876534,-2139940338
-2143193844,-2141698418,-2140231806,-2139269770
-2142715935,-2141455717,-2140741025,-2139505907
-2142886428,-2141437530,-2141117414,-2139184322
-2143227414,-2141401156,-2140821616,-2139589728
-2142579893,-2141316491,-2140795943,-2139856517
-2142639081,-2142176927,-2140175995,-2140008833
-2143014518,-2141983140,-2140311504,-2139394688
-2142571060,-2141583026,-2140203454,-2139659850
-2142809574,-2142158740,-2140552384,-2139687248
-2143031303,-2141310221,-2140606409,-2140078955
-2142315761,-2141680231,-2140608195,-2139996761
-2143185011,-2141964953,-2140687893,-2140121679
-2142912046,-2141546652,-2140956232,-2140065256
-2142631129,-2141534735,-2140473579,-2139521233
-2142255692,-2141728522,-2140338070,-2140135378
-2143133775,-2141746709,-2141010257,-2139408387
-2142647914,-2141910392,-2140768484,-2139156924
-2142494206,-2141255660,-2140687000,-2139114200
-2142937664,-2141655774,-2140795050,-2139897614
-2142852858,-2141734792,-2140527604,-2139912940
-2142554275,-2141207369,-2140957125,-2140024159
-2142792789,-2141783083,-2140257479,-2140051557
-2142997733,-2141607483,-2141065175,-2139758997
-2143287483,-2141352865,-2141091741,-2139451111
-2142323713,-2141273847,-2140310611,-2139435785
-2142528657,-2142146823,-2141118307,-2139143225
-2143023351,-2141716605,-2140903993,-2139591355
-2143168226,-2141589296,-2140392988,-2139437412
-2142349331,-2141382969,-2140149429,-2139268143
-2142827240,-2141625670,-2140688786,-2140080582
-2142290143,-2141571109,-2140769377,-2139115827
-2142409400,-2141334678,-2140419554,-2139129526
-2143261865,-2141243743,-2140204347,-2139618753
-2143261865,-2141243743,-2140204347,-2139618753
-2142980067,-2142140553,-2140928773,-2139365663
-2142426185,-2141710335,-2140714459,-2139813793
-2143236247,-2142183197,-2140365529,-2139786395
-2142963282,-2141764896,-2140633868,-2139729972
-2142750386,-2141298304,-2141172332,-2139534932
-2143253032,-2141510278,-2140660434,-2139422086
-2142332546,-2142055888,-2140903100,-2139632452
-2142690317,-2141346595,-2140902207,-2139673549
-2142605511,-2141425613,-2140634761,-2139688875
-2143082539,-2141528465,-2140284045,-2139743671
-2142451803,-2141819457,-2140553277,-2139646151
-2142400567,-2141601213,-2140875641,-2139981435
-2143253032,-2141510278,-2140660434,-2139422086
-2143278650,-2141619400,-2140499252,-2139254444
-2143278650,-2141619400,-2140499252,-2139254444
-2142920879,-2141280117,-2140500145,-2139213347
-2142374949,-2141492091,-2141036823,-2139100501
